id,doi,title,venue,publication_year,publication_date,type,cited_by_count,cited_2015,cited_joss,fulltext_openalex,fulltext_epmc,first_author,n_authors,date_added,notes,exclude
W4400245342,10.1007/s12369-026-01375-1,The Influence of Robot Autonomy on Sense of Control and Trust Towards a Robot,International Journal of Social Robotics,2026,2026-04-01,preprint,1,False,False,True,False,Mateusz Woźniak,4,2026-07-15,,False
W7149213331,,A practical tutorial for implementing fMRI experiments with jsPsych.,OSF Preprints (OSF Preprints),2026,2026-03-31,preprint,0,False,False,True,False,Christoph Korn,5,2026-07-15,,False
W7148176476,,Active Inference with People: a general approach to real-time adaptive experiments,arXiv (Cornell University),2026,2026-03-30,preprint,0,False,False,True,False,Lucas Gautheron,3,2026-07-15,,False
W7157645882,10.26092/elib/5886,Influence of underlying structure on human behavior in sequential categorization and object search,Media (https://www.suub.uni-bremen.de/),2026,2026-03-30,article,0,False,False,True,False,V. Shah,1,2026-07-15,,False
W7143373039,10.3389/fauot.2026.1772008,Striving toward ecological validity in hearing science: evaluating a variety of hearing assessments,Frontiers in Audiology and Otology,2026,2026-03-30,article,0,False,True,True,False,Liesbeth Gijbels,5,2026-07-15,,False
W7142143864,10.1007/s12144-026-09333-w,"The effects of binaural beats on attention, reading comprehension, and mood",Current Psychology,2026,2026-03-28,article,0,False,True,False,False,Yujia Zhao,3,2026-07-15,,False
W7141443756,10.7554/elife.94231.3,Human exploration strategically balances approaching and avoiding uncertainty,eLife,2026,2026-03-27,article,0,True,False,False,False,Yaniv Abir,3,2026-07-15,,False
W7140124417,10.1016/j.jesp.2026.104918,Not all stimuli are conditioned equal – Larger evaluative conditioning effects for fluent stimuli,Journal of Experimental Social Psychology,2026,2026-03-23,article,0,False,True,False,False,Claudine Pulm,2,2026-07-15,,False
W7139987540,10.1016/j.jesp.2026.104916,Approach-avoidance action tendencies: A replicable approach/avoidance compatibility effect can be found when valence is task irrelevant,Journal of Experimental Social Psychology,2026,2026-03-21,article,0,True,False,False,False,Yoann Julliard,7,2026-07-15,,False
W7139020575,10.1016/j.cognition.2026.106511,Decision-level processes in rapid numerosity estimation,Cognition,2026,2026-03-20,article,0,True,False,False,False,Trygve Solstad,4,2026-07-15,,False
W4413819253,10.1093/schbul/sbag048,Hallucination Proneness is Linked to Over-Reliance on Internal Priors for Noisy Speech,Schizophrenia Bulletin,2026,2026-03-19,article,0,False,False,True,False,Izabele Batkovskyte,5,2026-07-15,,False
W7138934423,10.1126/science.aea1202,Humans share acoustic preferences with other animals,Science,2026,2026-03-19,article,1,False,True,False,False,Logan S. James,6,2026-07-15,,False
W7139121963,10.1037/xhp0001399,The role of speech perception gradiency in L1 versus L2 spoken-word recognition.,Journal of Experimental Psychology Human Perception & Performance,2026,2026-03-19,article,0,False,False,True,False,Brian W. L. Wong,3,2026-07-15,,False
W7163786460,,"[These authors contributed equally: Nicolas W. Schuck, Ondrej Zika.]",MPG.PuRe (Max Planck Society),2026,2026-03-18,article,0,False,False,True,False,L. ; https://orcid.org/0009-0008-0366-0078 Verra,4,2026-07-15,,False
epmc:MED:42004821,10.1016/j.techsoc.2026.103303,Children's susceptibility to content generated by artificial intelligence,Technology in society,2026,2026-03-18,research-article; Journal Article,0,False,False,False,True,Langer A,4,2026-07-15,,False
W7138902114,10.3758/s13421-026-01854-w,Spotlight on the past: Focusing attention on long-term memory,Memory & Cognition,2026,2026-03-18,article,1,True,False,True,False,Gordon D. Logan,5,2026-07-15,,False
W7138924705,10.1609/aaai.v40i45.41176,"When Proxy Agents Disagree, Do Humans Mirror? Manipulating Human Behavior in Moral Dilemmas Through Agents",Proceedings of the AAAI Conference on Artificial Intelligence,2026,2026-03-14,article,0,False,False,True,False,Haotian Deng,5,2026-07-15,,False
W7135182499,10.1177/17470218261436006,What Drives Object Selection? The Combined Role of Temporal Costs and Effort During Interactive Search,Quarterly Journal of Experimental Psychology,2026,2026-03-13,article,1,True,False,True,False,Haden Dewis,5,2026-07-15,,False
W7135428860,,To Believe or Not To Believe: Comparing Supporting Information Tools to Aid Human Judgments of AI Veracity,arXiv (Cornell University),2026,2026-03-12,preprint,0,False,False,True,False,Jessica Irons,9,2026-07-15,,False
W7135059778,10.1016/j.concog.2026.104042,True or false: The effect of numerical magnitude on sense of agency,Consciousness and Cognition,2026,2026-03-12,article,0,False,True,False,False,Ryuhei Yasuda,2,2026-07-15,,False
W7135023136,10.64898/2026.03.09.710615,Asymmetric Reinforcement Learning Explains Human Choice Patterns in Decision-making Under Risk,bioRxiv (Cold Spring Harbor Laboratory),2026,2026-03-11,preprint,0,True,False,False,False,Niloufar Shahdoust,12,2026-07-15,,False
W7135103027,10.1016/j.jesp.2026.104910,"More is more, or is there more to it? Frequency moderations in evaluative conditioning depend on variation in the unconditioned stimuli",Journal of Experimental Social Psychology,2026,2026-03-11,article,0,True,False,False,False,Mandy Hütter,4,2026-07-15,,False
W7134816839,10.5281/zenodo.18935614,Typicality dataset,Zenodo (CERN European Organization for Nuclear Research),2026,2026-03-10,dataset,0,False,False,True,False,Filip Děchtěrenko,4,2026-07-15,,False
W7134851768,10.5281/zenodo.18935615,Typicality dataset,Zenodo (CERN European Organization for Nuclear Research),2026,2026-03-10,dataset,0,False,False,True,False,Filip Děchtěrenko,4,2026-07-15,,False
W7163297499,,オンライン実験プログラムによる再現性の高い虚記憶形成実験,Institutional Repositories DataBase (IRDB),2026,2026-03-10,article,0,False,False,True,False,諒介 飯田,1,2026-07-15,,False
W7134850961,10.1002/eat.70080,Efficacy of the Intervention Against the Stigmatization of Men With Eating Disorders in Primary Healthcare ( <scp>iSMEsH</scp> ): Results From a Randomized Waitlist‐Controlled Study,International Journal of Eating Disorders,2026,2026-03-09,article,2,False,True,True,False,Martin S. Lehe,4,2026-07-15,,False
W7134231128,10.1145/3742414.3794773,Sensei: Intelligent Physiological Signal Acquisition and Analysis Dashboard,,2026,2026-03-09,article,0,True,False,False,False,Navya Tiwari,5,2026-07-15,,False
W7134128305,10.1073/pnas.2530745123,Reverse engineering what makes a symbol memorable,Proceedings of the National Academy of Sciences,2026,2026-03-06,article,1,False,True,False,False,Brady R. T. Roberts,2,2026-07-15,,False
epmc:MED:41784477,10.1111/pcn.70045,Cognitive &amp; Behavioral Assessment Toolbox (CBAT): An open-source platform supporting experiments in computational psychiatry,Psychiatry and clinical neurosciences,2026,2026-03-05,research-article; Validation Study; Journal Article,0,False,False,False,True,Toyama A,4,2026-07-15,,False
W7133790904,10.1017/s0305000926100518,Risk of early language deprivation among deaf bilinguals with early signing experience: Evidence from American Sign Language basic word order and bilingual proficiency,Journal of Child Language,2026,2026-03-05,article,0,False,False,True,False,Qi Cheng,1,2026-07-15,,False
W7133506328,10.5281/zenodo.18867520,jsPsych Code for Psycholinguistic Norming Task,Zenodo (CERN European Organization for Nuclear Research),2026,2026-03-04,software,0,False,False,True,False,Martina Vokáčová,1,2026-07-15,,False
W7133487274,10.5281/zenodo.18867519,jsPsych Code for Psycholinguistic Norming Task,Zenodo (CERN European Organization for Nuclear Research),2026,2026-03-04,software,0,False,False,True,False,Martina Vokáčová,1,2026-07-15,,False
W7133346611,10.64898/2026.03.01.708925,Inferring the causes of noise from binary outcomes: A normative theory of learning under uncertainty,bioRxiv (Cold Spring Harbor Laboratory),2026,2026-03-03,preprint,0,False,True,False,False,Xiaotong Fang,2,2026-07-15,,False
W7134856010,10.1111/cogs.70188,Attribution of Selfhood Based on Simple Behavioral Cues: Toward a Pars‐Pro‐Toto Account,Cognitive Science,2026,2026-03-01,article,2,False,False,True,True,Jan Pohl,6,2026-07-15,,False
W7162966683,,推論が知覚的正当化に与える役割,Institutional Repositories DataBase (IRDB),2026,2026-03-01,dissertation,0,False,False,True,False,亘哲 大久保,1,2026-07-15,,False
W7132843174,10.64898/2026.02.26.708200,Bayesian surprise tracks the strength of perceptual insight,bioRxiv (Cold Spring Harbor Laboratory),2026,2026-02-28,preprint,0,False,False,True,False,Johannah Völler,3,2026-07-15,,False
W7132834032,10.1016/j.cognition.2026.106508,The inferred value of unchosen options spreads to related items in memory,Cognition,2026,2026-02-28,article,0,False,True,False,False,Zimeng Wang,3,2026-07-15,,False
W7131776979,10.1186/s13229-026-00709-0,Biased mental face representations of autistic children in the general population,Molecular Autism,2026,2026-02-27,article,0,True,False,True,True,Qiandong Wang,5,2026-07-15,,False
W7131662395,10.1016/j.neuropsychologia.2026.109415,Differential contributions of discrete emotion categories to behavioral and neural event segmentation across timescales,Neuropsychologia,2026,2026-02-27,article,0,False,True,False,False,Siyuan Zhou,5,2026-07-15,,False
W7131631897,10.12688/openreseurope.21720.2,Gaze cues and arrow cues modulate accuracy of recall of verbal items in a working memory task,Open Research Europe,2026,2026-02-26,article,0,False,True,False,True,Vinoprasath Shivakumar,3,2026-07-15,,False
W7131910515,,Scaling Audio-Visual Quality Assessment Dataset via Crowdsourcing,arXiv (Cornell University),2026,2026-02-26,preprint,0,False,False,True,False,Renyu Yang,7,2026-07-15,,False
W7131678080,10.64898/2026.02.24.707827,A Scalable Touchscreen-Based Spatial Working Memory Task for Cross-Species Research,bioRxiv (Cold Spring Harbor Laboratory),2026,2026-02-25,preprint,0,False,False,True,False,Casey R. Vanderlip,5,2026-07-15,,False
W7131244839,10.1016/j.comppsych.2026.152685,Dissociating the cognitive underpinnings of recreational cannabis use from problematic use,Comprehensive Psychiatry,2026,2026-02-24,article,0,True,False,False,False,Zsuzsanna Viktória Pesthy,6,2026-07-15,,False
W7131127435,10.3758/s13428-025-02934-6,Comparing effect latencies in the visual world paradigm: Monte Carlo simulations to assess resampling-based procedures,Behavior Research Methods,2026,2026-02-23,article,0,True,False,True,True,Serge Minor,1,2026-07-15,,False
W7131319668,,Multilingual Large Language Models do not comprehend all natural languages to equal degrees,arXiv (Cornell University),2026,2026-02-23,preprint,0,False,False,True,False,Natalia Moskvina,11,2026-07-15,,False
W7131119214,10.1044/2025_jslhr-25-00646,Objective and Subjective Measures of Children's Engagement With Auditory Narratives,Journal of Speech Language and Hearing Research,2026,2026-02-23,article,0,False,True,False,False,Sophia M H Robinson,5,2026-07-15,,False
W7131121119,10.3758/s13414-025-03172-w,Understanding the opaque-is-more bias and saturated-is-more bias for colormap data visualizations,Attention Perception & Psychophysics,2026,2026-02-23,article,0,True,False,True,False,Melissa A. Schoenlein,3,2026-07-15,,False
epmc:MED:41721840,10.1007/s00221-026-07238-5,Visual and tactile motion cues enhance the categorisation of novel object shapes,Experimental brain research,2026,2026-02-21,research-article; Journal Article,0,False,False,False,True,Seveso MA,5,2026-07-15,,False
W7130826870,10.1016/j.jenvp.2026.102966,"Welcome to the jungle: Aesthetic preference mediates soundscape evaluation, with limited effects of ultrasound exposure",Journal of Environmental Psychology,2026,2026-02-21,article,0,True,True,False,False,Adam Cotton,4,2026-07-15,,False
epmc:MED:41714829,10.1038/s44271-026-00424-9,Inferring mind wandering from perceptual decision making,Communications psychology,2026,2026-02-20,research-article; Journal Article,0,False,False,False,True,Zhang C,2,2026-07-15,,False
W4406633322,10.1093/chidev/aacag031,"Statistical learning in childhood: Dimensions, developmental trajectory, and relation with cognitive control",Child Development,2026,2026-02-20,preprint,0,False,False,True,False,Matthew Johnston,4,2026-07-15,,False
W7130568542,10.1177/09567976261417245,To Believe or Not to Believe in Conspiracy Claims? That Is a Question for Signal Detection Theory,Psychological Science,2026,2026-02-19,article,0,False,True,False,False,Maude Tagand,6,2026-07-15,,False
W7130343187,10.1038/s41597-026-06654-0,"Music Ensemble: a large dataset on musicianship, cognition, and personality in musicians and nonmusicians",Scientific Data,2026,2026-02-18,article,0,True,False,True,True,Francesca Talamini,100,2026-07-15,,False
W7130507832,10.1111/bjep.70063,"The relation of spatial skills, spatial memory span, and two anxiety types with statistics anxiety in European and North American University students",British Journal of Educational Psychology,2026,2026-02-18,article,1,False,False,True,False,Rose‐Marie Gibeau,11,2026-07-15,,False
W7129518453,10.64898/2026.02.13.705851,At the Roots of Plant Awareness Disparity (PAD): Semantic processing and Numerosity Perception,bioRxiv (Cold Spring Harbor Laboratory),2026,2026-02-17,preprint,0,False,True,False,False,Silvia Guerra,6,2026-07-15,,False
W7129365483,10.1523/jneurosci.1319-25.2026,Rapid Motor Inhibition as a Mechanism to Prevent Outdated Movements,Journal of Neuroscience,2026,2026-02-17,article,0,True,True,False,False,Clara Kuper,2,2026-07-15,,False
W7129675559,10.1177/17470218261425251,The Mathematics Anxiety-Complexity Effect in Word Problems,Quarterly Journal of Experimental Psychology,2026,2026-02-17,article,0,False,True,True,False,Gabriella Daróczy,5,2026-07-15,,False
W7128995121,10.1017/bpp.2026.10035,Cue the sad trombone: UK gambling regulations have not prevented the misuse of celebratory sound effects in online slots,Behavioural Public Policy,2026,2026-02-16,article,1,False,True,True,False,Dan Myles,3,2026-07-15,,False
W7129073529,10.1108/ijssp-06-2025-0347,"Distinguishing frugality from constrained, minimalist and green consumption",International Journal of Sociology and Social Policy,2026,2026-02-16,article,0,False,True,False,False,Emily J. Hanson,3,2026-07-15,,False
epmc:MED:41701258,10.1037/xhp0001400,When forewarned is not forearmed: No evidence for cue-based proactive control in the spatial Stroop task,Journal of experimental psychology. Human perception and performance,2026,2026-02-16,research-article; Journal Article,0,False,False,False,True,Huang C,2,2026-07-15,,False
